consent_id,client_id,collecting_org_id,dsa_id,consent_type,status,legal_basis,purpose_codes,data_categories,sharing_scope_type,sharing_scope_agency_ids,given_date,effective_date,expiry_date,withdrawal_date,superseded_date,consent_source,obtained_by_user_id,witness_user_id,consent_document_ref,notes
CNS-00369,CLI-0261,ORG-0005,4,explicit,active,pipa,"reporting,referrals",mental_health,single_agency_only,,2024-02-17,2024-02-17,2024-08-16,,,digital_form,USR-006,,DOC-85878,
CNS-00370,CLI-0262,ORG-0007,3,coordinated_access,active,pipa,"research,case_mgmt,reporting","medical,housing_status",single_agency_only,,2023-02-21,2023-02-21,2024-01-07,,,digital_form,USR-012,USR-029,DOC-90671,
CNS-00371,CLI-0263,ORG-0009,1,explicit,active,indigenous_governance,"case_mgmt,research,referrals",financial,limited_agencies,"ORG-0001,ORG-0006,ORG-0005,ORG-0003",2025-01-17,2025-01-17,2026-01-22,,,portal,USR-005,Unknown,DOC-48969,
CNS-00372,CLI-0263,ORG-0009,1,explicit,superseded,pipa,case_mgmt,"demographics,housing_status",single_agency_only,,2024-10-19,2024-10-19,2025-12-09,,2025-04-20,digital_form,USR-011,,DOC-77014,
CNS-00373,CLI-0263,ORG-0009,1,explicit,active,pipa,"reporting,referrals,research","financial,demographics,family,housing_status",no_sharing,,2023-11-12,2023-11-12,2025-06-06,,,digital_form,USR-040,,DOC-48168,
CNS-00374,CLI-0263,ORG-0006,3,inherited,active,pipa,"referrals,research,coordinated_access",financial,all_dsa_agencies,,2023-03-23,2023-03-23,2023-12-06,,,digital_form,USR-012,USR-005,DOC-63400,
CNS-00375,CLI-0264,ORG-0001,2,explicit,active,indigenous_governance,reporting,"medical,financial",limited_agencies,"ORG-0003,ORG-0006,ORG-0002",2025-07-18,2025-07-18,2027-05-13,,,digital_form,USR-019,,DOC-22850,
CNS-00376,CLI-0264,ORG-0001,4,coordinated_access,active,foippa_statutory,"research,coordinated_access,case_mgmt","mental_health,family,demographics",all_dsa_agencies,,2024-08-23,2024-08-23,2025-10-08,,,paper,USR-024,,DOC-74796,
CNS-00377,CLI-0265,ORG-0009,3,opt_out,active,foippa,coordinated_access,medical,all_dsa_agencies,,2026-02-09,2026-02-09,2027-04-04,,,verbal_logged,USR-011,,DOC-70683,
CNS-00378,CLI-0266,ORG-0005,1,explicit,active,indigenous_governance,"referrals,research,coordinated_access","housing_status,substance_use",limited_agencies,"ORG-0005,ORG-0001,ORG-0008",2024-06-12,2024-06-12,2025-02-06,,,paper,USR-013,USR-009,DOC-22840,
CNS-00379,CLI-0266,ORG-0007,1,coordinated_access,active,pipa,"research,referrals,case_mgmt",substance_use,all_dsa_agencies,,2023-06-23,2023-06-23,2024-12-12,,,verbal_logged,USR-019,USR-019,DOC-64608,
CNS-00380,CLI-0266,ORG-0005,4,coordinated_access,active,pipa,"research,reporting,case_mgmt",demographics,all_dsa_agencies,,2024-03-29,2024-03-29,2025-09-04,,,verbal_logged,USR-007,,DOC-50214,
CNS-00381,CLI-0267,ORG-0004,2,implied,active,pipa,referrals,"financial,demographics,housing_status",all_dsa_agencies,,2024-09-24,2024-09-24,2026-03-20,,,verbal_logged,USR-015,,DOC-36714,
CNS-00382,CLI-0267,ORG-0008,1,explicit,active,pipa,"coordinated_access,case_mgmt,reporting",demographics,no_sharing,,2023-03-18,2023-03-18,2024-05-26,,,paper,USR-003,,DOC-47897,
CNS-00383,CLI-0268,ORG-0005,1,explicit,active,indigenous_governance,case_mgmt,"mental_health,financial,substance_use,family",no_sharing,,2025-08-08,2025-08-08,2026-05-29,,,paper,USR-013,,DOC-27413,
CNS-00384,CLI-0269,ORG-0007,4,explicit,expired,pipa,"research,coordinated_access",family,anonymous_only,,2024-09-13,2024-09-13,2025-05-30,,,digital_form,USR-011,,DOC-75264,
CNS-00385,CLI-0269,ORG-0006,3,coordinated_access,withdrawn,pipa,"case_mgmt,referrals,coordinated_access",demographics,limited_agencies,"ORG-0003,ORG-0005,ORG-0008",2023-12-21,2023-12-21,2025-08-20,2024-05-16,,paper,USR-023,,DOC-68961,
CNS-00386,CLI-0269,ORG-0004,2,explicit,withdrawn,pipa,"reporting,research","medical,demographics,family",limited_agencies,"ORG-0009,ORG-0004,ORG-0008",2025-10-14,2025-10-14,2027-09-28,2025-12-09,,paper,USR-003,,DOC-14799,
CNS-00387,CLI-0270,ORG-0007,4,explicit,superseded,pipa_and_foippa,"case_mgmt,research",mental_health,all_dsa_agencies,,2023-08-24,2023-08-24,2025-03-19,,2025-12-04,paper,USR-027,,DOC-38075,
CNS-00388,CLI-0271,ORG-0007,4,implied,superseded,pipa_and_foippa,"referrals,research","mental_health,substance_use",single_agency_only,,2023-06-01,2023-06-01,2025-02-01,,2024-06-17,paper,USR-018,,DOC-64976,RED_FLAG: implied_consent_sensitive
CNS-00389,CLI-0271,ORG-0006,1,explicit,active,foippa_statutory,"research,case_mgmt,referrals","substance_use,housing_status,financial,family",single_agency_only,,2026-02-14,2026-02-14,2027-02-21,,,digital_form,USR-013,,DOC-58176,
CNS-00390,CLI-0272,ORG-0001,2,explicit,active,pipa,"coordinated_access,research","substance_use,housing_status",all_dsa_agencies,,2025-06-14,2025-06-14,2026-06-23,,,portal,USR-009,,DOC-32775,
CNS-00391,CLI-0272,ORG-0005,1,explicit,active,pipa_and_foippa,case_mgmt,housing_status,all_dsa_agencies,,2025-08-19,2025-08-19,2027-07-04,,,paper,USR-025,,DOC-43753,
CNS-00392,CLI-0272,ORG-0007,4,explicit,active,pipa,referrals,"financial,housing_status,substance_use",all_dsa_agencies,,2024-10-02,2024-10-02,2025-11-27,,,digital_form,USR-007,,DOC-60306,
CNS-00393,CLI-0273,ORG-0007,4,explicit,active,pipa_and_foippa,"research,case_mgmt","substance_use,medical,family,demographics",no_sharing,,2025-09-29,2025-09-29,2026-07-03,,,paper,USR-027,,DOC-22655,
CNS-00394,CLI-0274,ORG-0006,2,inherited,active,pipa_and_foippa,referrals,"family,financial,medical,housing_status",all_dsa_agencies,,2024-11-04,2024-11-04,2025-09-16,,,verbal_logged,USR-014,,DOC-86794,
CNS-00395,CLI-0274,ORG-0006,4,explicit,active,pipa_and_foippa,"reporting,coordinated_access","housing_status,family,financial,mental_health",no_sharing,,2023-02-28,2023-02-28,2024-11-21,,,portal,USR-036,,DOC-54821,
CNS-00396,CLI-0275,ORG-0004,2,explicit,superseded,foippa,"referrals,case_mgmt","medical,substance_use",all_dsa_agencies,,2023-10-12,2023-10-12,2025-03-24,,2024-12-07,verbal_logged,USR-037,,DOC-54236,
CNS-00397,CLI-0276,ORG-0002,1,explicit,expired,indigenous_governance,"reporting,research,coordinated_access","mental_health,family",limited_agencies,"ORG-0009,ORG-0004,ORG-0006,ORG-0005",2023-07-27,2023-07-27,2024-01-25,,,paper,USR-001,USR-003,DOC-21960,
CNS-00398,CLI-0276,ORG-0008,2,explicit,withdrawn,pipa_and_foippa,"case_mgmt,coordinated_access,reporting",mental_health,limited_agencies,"ORG-0008,ORG-0003",2026-03-24,2026-03-24,2027-08-26,2026-03-25,,digital_form,USR-030,,DOC-39456,
CNS-00399,CLI-0276,ORG-0001,1,coordinated_access,active,indigenous_governance,research,demographics,no_sharing,,2024-02-20,2024-02-20,2024-10-02,,,verbal_logged,USR-020,,DOC-69138,
CNS-00400,CLI-0277,ORG-0006,2,coordinated_access,active,pipa,"research,referrals","financial,mental_health",no_sharing,,2026-02-26,2026-02-26,2028-01-26,,,paper,USR-029,USR-039,DOC-80581,
CNS-00401,CLI-0278,ORG-0003,2,explicit,superseded,pipa,coordinated_access,"medical,family,mental_health",limited_agencies,"ORG-0001,ORG-0005,ORG-0009,ORG-0007",2023-02-23,2023-02-23,2024-06-17,,2024-07-16,verbal_logged,USR-031,USR-003,DOC-95680,
CNS-00402,CLI-0279,ORG-0003,4,explicit,withdrawn,foippa,"coordinated_access,referrals","medical,substance_use,demographics",limited_agencies,"ORG-0002,ORG-0005,ORG-0003",2024-12-10,2024-12-10,2026-11-16,2024-12-19,,digital_form,USR-036,USR-034,DOC-21442,
CNS-00403,CLI-0280,ORG-0006,4,inherited,active,pipa_and_foippa,research,"family,medical",all_dsa_agencies,,2023-07-24,2023-07-24,2024-07-13,,,verbal_logged,USR-025,,DOC-67149,RED_FLAG: youth_inherited_past_19
CNS-00404,CLI-0281,ORG-0004,2,explicit,expired,foippa,"referrals,coordinated_access,research","demographics,substance_use",single_agency_only,,2024-10-28,2024-10-28,2025-06-26,,,verbal_logged,USR-036,,DOC-48451,
CNS-00405,CLI-0282,ORG-0003,1,inherited,active,pipa_and_foippa,reporting,financial,all_dsa_agencies,,2024-03-04,2024-03-04,2025-12-03,,,paper,USR-031,,DOC-78753,
CNS-00406,CLI-0283,ORG-0004,2,coordinated_access,active,pipa,research,"financial,substance_use,demographics,family",limited_agencies,"ORG-0003,ORG-0009",2024-08-02,2024-08-02,2025-07-05,,,verbal_logged,USR-019,,DOC-12897,
CNS-00407,CLI-0284,ORG-0004,2,coordinated_access,active,indigenous_governance,"referrals,research,reporting","mental_health,family,demographics",limited_agencies,"ORG-0001,ORG-0007,ORG-0006,ORG-0005",2024-05-25,2024-05-25,2025-12-29,,,verbal_logged,USR-037,,DOC-59420,
CNS-00408,CLI-0285,ORG-0006,3,inherited,superseded,pipa,"case_mgmt,research",mental_health,limited_agencies,"ORG-0001,ORG-0006,ORG-0008,ORG-0003",2025-12-17,2025-12-17,2026-11-12,,2026-02-05,verbal_logged,USR-015,,DOC-52742,
CNS-00409,CLI-0286,ORG-0008,1,inherited,active,pipa,"reporting,referrals","housing_status,medical,family",all_dsa_agencies,,2023-05-20,2023-05-20,2024-06-30,,,portal,USR-013,USR-032,DOC-62468,
CNS-00410,CLI-0287,ORG-0008,3,implied,active,foippa_statutory,"research,reporting,referrals","mental_health,housing_status,family",all_dsa_agencies,,2025-05-12,2025-05-12,2025-12-07,,,portal,USR-003,,DOC-20323,
CNS-00411,CLI-0287,ORG-0001,1,implied,active,pipa,"case_mgmt,coordinated_access,research",medical,single_agency_only,,2024-04-06,2024-04-06,2024-11-14,,,verbal_logged,USR-011,,DOC-34934,
CNS-00412,CLI-0288,ORG-0006,1,coordinated_access,active,pipa,"coordinated_access,research,case_mgmt",family,all_dsa_agencies,,2023-05-14,2023-05-14,2024-02-17,,,portal,USR-033,USR-033,DOC-92250,
CNS-00413,CLI-0288,ORG-0005,3,inherited,active,indigenous_governance,"research,case_mgmt,coordinated_access","mental_health,financial",single_agency_only,,2025-02-01,2025-02-01,2025-10-27,,,digital_form,USR-018,USR-026,DOC-70108,
CNS-00414,CLI-0289,ORG-0004,4,explicit,expired,pipa,"coordinated_access,research,referrals","housing_status,family,substance_use,demographics",all_dsa_agencies,,2025-11-13,2025-11-13,2026-03-21,,,portal,USR-037,,DOC-82666,
CNS-00415,CLI-0290,ORG-0008,2,explicit,active,pipa_and_foippa,"case_mgmt,referrals","mental_health,housing_status,substance_use,medical",all_dsa_agencies,,2023-10-22,2023-10-22,2025-05-06,,,paper,USR-036,,DOC-29173,
CNS-00416,CLI-0291,ORG-0003,2,inherited,expired,pipa_and_foippa,referrals,"financial,mental_health",all_dsa_agencies,,2025-02-01,2025-02-01,2025-05-07,,,paper,USR-002,,DOC-56522,
CNS-00417,CLI-0292,ORG-0002,2,opt_out,superseded,foippa,"reporting,coordinated_access,referrals","financial,medical,demographics",limited_agencies,"ORG-0001,ORG-0009,ORG-0005,ORG-0003",2024-03-08,2024-03-08,2025-10-08,,2024-10-25,paper,USR-035,USR-040,DOC-81533,
CNS-00418,CLI-0293,ORG-0008,2,explicit,withdrawn,indigenous_governance,research,"mental_health,family,substance_use,medical",all_dsa_agencies,,2023-05-10,2023-05-10,2025-01-29,2026-03-21,,verbal_logged,USR-038,,DOC-73804,
CNS-00419,CLI-0294,ORG-0002,1,inherited,active,indigenous_governance,"referrals,reporting,case_mgmt","medical,financial,family,demographics",all_dsa_agencies,,2026-03-22,2026-03-22,2026-12-04,,2026-03-30,digital_form,USR-004,,DOC-26847,
CNS-00420,CLI-0294,ORG-0007,2,implied,pending,foippa,"coordinated_access,case_mgmt,research","medical,mental_health,housing_status,financial",all_dsa_agencies,,2025-11-08,2025-11-08,2027-01-24,,,verbal_logged,USR-033,,DOC-70808,
CNS-00421,CLI-0295,ORG-0002,3,explicit,active,foippa,"research,coordinated_access","substance_use,demographics,financial,housing_status",all_dsa_agencies,,2024-10-29,2024-10-29,2026-02-19,,,paper,USR-008,,DOC-77410,
CNS-00422,CLI-0296,ORG-0008,2,explicit,active,pipa,"referrals,research,coordinated_access","financial,housing_status,mental_health,family",limited_agencies,"ORG-0008,ORG-0001,ORG-0002,ORG-0004",2023-07-17,2023-07-17,2024-05-31,,,verbal_logged,USR-022,,DOC-22413,
CNS-00423,CLI-0297,ORG-0001,1,explicit,active,pipa,"reporting,research,coordinated_access",medical,limited_agencies,"ORG-0006,ORG-0008",2023-01-20,2023-01-20,2024-07-27,,,paper,USR-037,USR-015,DOC-76935,
CNS-00424,CLI-0298,ORG-0002,4,implied,active,indigenous_governance,case_mgmt,family,limited_agencies,"ORG-0005,ORG-0001,ORG-0003,ORG-0009",2025-01-03,2025-01-03,2026-12-24,,,paper,USR-008,,DOC-82979,
CNS-00425,CLI-0299,ORG-0001,1,inherited,withdrawn,pipa_and_foippa,"coordinated_access,referrals",financial,limited_agencies,"ORG-0008,ORG-0005,ORG-0009,ORG-0001",2026-02-23,2026-02-23,2027-08-02,2026-03-04,,portal,USR-024,,DOC-90700,
CNS-00426,CLI-0300,ORG-0008,3,explicit,withdrawn,pipa_and_foippa,coordinated_access,"substance_use,mental_health,medical,family",limited_agencies,"ORG-0007,ORG-0002",2024-10-28,2024-10-28,2025-11-01,2025-01-17,,portal,USR-003,,DOC-55615,
CNS-00427,CLI-0301,ORG-0003,4,explicit,active,pipa,"reporting,research","mental_health,family,financial,housing_status",all_dsa_agencies,,2026-03-12,2026-03-12,2026-03-20,,,verbal_logged,USR-040,,DOC-28497,
CNS-00428,CLI-0302,ORG-0004,1,explicit,active,pipa_and_foippa,"referrals,research,case_mgmt","mental_health,substance_use,demographics,family",all_dsa_agencies,,2024-05-07,2024-05-07,2025-12-26,,,digital_form,USR-028,,DOC-38213,
CNS-00429,CLI-0303,ORG-0001,3,implied,active,pipa,"referrals,case_mgmt","substance_use,family,demographics,financial",single_agency_only,,2025-09-02,2025-09-02,2027-08-17,,,verbal_logged,USR-027,,DOC-20623,
CNS-00430,CLI-0304,ORG-0008,1,explicit,active,indigenous_governance,reporting,substance_use,limited_agencies,"ORG-0008,ORG-0007,ORG-0005",2026-02-01,2026-02-01,2027-07-08,,,verbal_logged,USR-024,,DOC-44721,
CNS-00431,CLI-0305,ORG-0004,4,coordinated_access,active,foippa_statutory,,"family,medical,demographics",single_agency_only,,2023-07-05,2023-07-05,2025-06-18,,,digital_form,USR-023,,DOC-89419,RED_FLAG: foippa_statutory_missing_purpose
CNS-00432,CLI-0306,ORG-0002,2,explicit,active,foippa_statutory,research,"mental_health,medical",single_agency_only,,2023-07-24,2023-07-24,2024-09-22,,,verbal_logged,USR-040,,DOC-32894,RED_FLAG: scope_mismatch_seeded
CNS-00433,CLI-0307,ORG-0009,2,declined_anonymous,superseded,indigenous_governance,"referrals,reporting,coordinated_access",mental_health,limited_agencies,"ORG-0001,ORG-0002",2026-04-08,2026-04-08,2026-11-30,,2026-04-15,paper,USR-003,,DOC-66577,
CNS-00434,CLI-0308,ORG-0006,1,implied,expired,foippa,"referrals,research","substance_use,medical,housing_status",single_agency_only,,2024-01-11,2024-01-11,2024-02-14,,,paper,USR-021,,DOC-95731,
CNS-00435,CLI-0309,ORG-0007,1,explicit,active,pipa_and_foippa,coordinated_access,"substance_use,housing_status,financial,medical",all_dsa_agencies,,2024-08-05,2024-08-05,2025-09-18,,,verbal_logged,USR-039,USR-012,DOC-20883,
CNS-00436,CLI-0310,ORG-0007,4,explicit,withdrawn,foippa,"coordinated_access,reporting,research","mental_health,housing_status,family,financial",no_sharing,,2025-02-17,2025-02-17,2026-03-31,2025-03-03,,portal,USR-013,,DOC-61819,
CNS-00437,CLI-0310,ORG-0007,3,coordinated_access,expired,pipa_and_foippa,case_mgmt,"demographics,substance_use",anonymous_only,,2024-09-17,2024-09-17,2025-08-17,,,portal,USR-039,,DOC-42768,
CNS-00438,CLI-0311,ORG-0005,4,implied,withdrawn,foippa,"reporting,case_mgmt,referrals","medical,housing_status,substance_use,financial",all_dsa_agencies,,2023-02-06,2023-02-06,2024-06-25,2023-11-26,,portal,USR-002,,DOC-48141,
CNS-00439,CLI-0312,ORG-0002,2,coordinated_access,active,pipa,"reporting,case_mgmt","substance_use,housing_status,family,financial",all_dsa_agencies,,2026-02-27,2026-02-27,2027-12-22,,,verbal_logged,USR-016,,DOC-56467,
CNS-00440,CLI-0312,ORG-0003,4,explicit,expired,pipa_and_foippa,case_mgmt,"demographics,financial",limited_agencies,"ORG-0001,ORG-0008",2024-07-13,2024-07-13,2024-11-02,,,paper,USR-031,USR-014,DOC-66237,
CNS-00441,CLI-0312,ORG-0006,1,inherited,active,pipa,reporting,"demographics,family",all_dsa_agencies,,2025-09-15,2025-09-15,2026-05-12,,,verbal_logged,USR-021,USR-020,DOC-27911,
CNS-00442,CLI-0313,ORG-0004,2,implied,active,indigenous_governance,"case_mgmt,coordinated_access,referrals","mental_health,family",limited_agencies,"ORG-0004,ORG-0009,ORG-0006,ORG-0002",2024-07-19,2024-07-19,2026-03-10,,,digital_form,USR-009,,DOC-93422,
CNS-00443,CLI-0313,ORG-0006,1,explicit,active,pipa,"case_mgmt,referrals,coordinated_access","medical,demographics",all_dsa_agencies,,2023-05-16,2023-05-16,2026-03-20,,,digital_form,USR-015,,DOC-37171,
CNS-00444,CLI-0314,ORG-0004,3,opt_out,active,pipa_and_foippa,referrals,"medical,demographics,family,financial",single_agency_only,,2024-10-10,2024-10-10,2026-03-11,,,verbal_logged,USR-035,USR-025,DOC-35634,
CNS-00445,CLI-0314,ORG-0007,3,declined_anonymous,active,indigenous_governance,referrals,demographics,single_agency_only,,2026-01-21,2026-01-21,2027-02-27,,,paper,USR-024,,DOC-41501,RED_FLAG: scope_mismatch_seeded
CNS-00446,CLI-0315,ORG-0003,3,declined_anonymous,active,foippa_statutory,,"mental_health,financial",limited_agencies,"ORG-0005,ORG-0001",2023-07-06,2023-07-06,2025-01-19,,,portal,USR-008,999,DOC-15431,RED_FLAG: foippa_statutory_missing_purpose
CNS-00447,CLI-0316,ORG-0005,3,coordinated_access,active,indigenous_governance,"reporting,case_mgmt","family,mental_health,housing_status,financial",all_dsa_agencies,,2023-01-25,2023-01-25,2023-09-10,,,verbal_logged,USR-006,,DOC-46141,
CNS-00448,CLI-0317,ORG-0004,4,explicit,pending,pipa_and_foippa,research,"housing_status,demographics,financial,mental_health",no_sharing,,2023-05-25,2023-05-25,2024-07-05,,,portal,USR-014,,DOC-73629,
CNS-00449,CLI-0318,ORG-0008,1,explicit,active,indigenous_governance,referrals,"financial,housing_status,mental_health,demographics",all_dsa_agencies,,2023-07-08,2023-07-08,2025-01-01,,,portal,USR-006,,DOC-61639,
CNS-00450,CLI-0319,ORG-0001,1,explicit,active,pipa,"research,case_mgmt","mental_health,medical,demographics,family",limited_agencies,"ORG-0003,ORG-0002,ORG-0005",2025-05-18,2025-05-18,2026-03-20,,,portal,USR-023,,DOC-85831,
CNS-00451,CLI-0320,ORG-0009,4,explicit,active,pipa_and_foippa,"case_mgmt,reporting",substance_use,anonymous_only,,2025-04-04,2025-04-04,2027-03-30,,,portal,USR-022,,DOC-43228,
CNS-00452,CLI-0321,ORG-0001,2,explicit,active,pipa_and_foippa,"case_mgmt,reporting,research","financial,family,housing_status",limited_agencies,"ORG-0003,ORG-0001",2025-07-10,2025-07-10,2026-04-30,,,paper,USR-015,USR-010,DOC-12274,
CNS-00453,CLI-0322,ORG-0008,2,inherited,active,indigenous_governance,case_mgmt,"substance_use,family,medical",all_dsa_agencies,,2025-03-10,2025-03-10,2026-06-24,,,digital_form,USR-001,,DOC-18669,RED_FLAG: ocap_override_ignored
CNS-00454,CLI-0322,ORG-0007,2,explicit,active,pipa,reporting,"demographics,financial,medical,mental_health",single_agency_only,,2025-07-16,2025-07-16,2027-01-16,,,portal,USR-039,USR-006,DOC-82377,
CNS-00455,CLI-0323,ORG-0004,4,explicit,active,foippa_statutory,"research,referrals","medical,substance_use",all_dsa_agencies,,2023-11-20,2023-11-20,2025-01-10,,,paper,USR-029,USR-015,DOC-18494,
CNS-00456,CLI-0324,ORG-0009,4,explicit,pending,pipa,reporting,"medical,mental_health,demographics,housing_status",no_sharing,,2024-12-01,2024-12-01,2026-06-26,,,portal,USR-028,,DOC-25359,
CNS-00457,CLI-9929,ORG-0004,2,explicit,active,pipa,coordinated_access,mental_health,all_dsa_agencies,,2023-09-03,2023-09-03,2025-01-04,,,verbal_logged,USR-004,,DOC-69243,
CNS-00458,CLI-0325,ORG-0002,1,opt_out,active,foippa_statutory,research,"substance_use,family",all_dsa_agencies,,2024-05-20,2024-05-20,2026-03-20,,,verbal_logged,USR-001,USR-018,DOC-95093,
CNS-00459,CLI-0325,ORG-0004,2,explicit,withdrawn,pipa,coordinated_access,"mental_health,housing_status",limited_agencies,"ORG-0002,ORG-0001,ORG-0005,ORG-0003",2026-01-04,2026-01-04,2027-09-01,2026-04-08,,paper,USR-029,N/A,DOC-96617,
CNS-00460,CLI-0326,ORG-0008,2,explicit,active,foippa,"referrals,research,case_mgmt",mental_health,single_agency_only,,2024-08-04,2024-08-04,2025-06-15,,,paper,USR-031,USR-001,DOC-11747,
CNS-00461,CLI-0326,ORG-0006,4,inherited,active,pipa,referrals,"demographics,family,substance_use",limited_agencies,"ORG-0002,ORG-0007",2024-08-04,2024-08-04,2026-05-29,,,verbal_logged,USR-022,,DOC-67770,
CNS-00462,CLI-0326,ORG-0009,4,implied,active,foippa,"case_mgmt,research,reporting","family,demographics,substance_use",no_sharing,,2023-09-02,2023-09-02,2026-03-20,,,verbal_logged,USR-030,,DOC-79112,
