referral_id,client_id,referring_org_id,receiving_org_id,referral_source_module,referral_type,referral_reason,referral_priority,status,status_reason,submitted_at,acknowledged_at,decision_at,started_at,completed_at,cancelled_at,consent_record_id,related_service_encounter_id,referred_by_worker_name
REF-00363,CLI-0776,ORG-0007,ORG-0006,HIFIS_Referral,external,crisis_support,urgent,completed,,2023-03-03 07:25:00,2023-03-04 13:40:00,2023-03-07 01:58:00,2023-03-13 01:33:00,2023-03-31 12:41:00,,CNS-01113,ENC-00494,Shannon Green
REF-00364,CLI-0229,ORG-0005,ORG-0009,HIFIS_Referral,internal,legal_assistance,routine,accepted,,2026-03-27 20:15:00,2026-03-28 06:27:00,2026-03-30 08:22:00,2026-03-31 09:10:00,,,CNS-00323,,Stephanie Evans
REF-00365,CLI-0190,ORG-0005,ORG-0003,HIFIS_Intake,external,case_management,routine,completed,,2023-11-09 18:36:00,2023-11-10 22:26:00,2023-11-12 08:28:00,2023-11-17 09:35:00,2023-11-30 20:45:00,,CNS-01644,ENC-00032,Ralph Yoder
REF-00366,CLI-0234,ORG-0005,ORG-0007,CA_Module,internal,crisis_support,routine,completed,,2024-02-16 18:20:00,2024-02-17 14:21:00,2024-02-19 23:58:00,2024-02-24 03:23:00,2024-03-15 00:02:00,,CNS-01738,ENC-00656,Rebekah Greene
REF-00367,CLI-0060,ORG-0009,ORG-0008,HIFIS_Intake,external,case_management,routine,pending,,2023-07-06 11:47:00,2023-07-07 20:12:00,,,,,CNS-01840,,Melanie Griffith
REF-00368,CLI-0227,ORG-0003,ORG-0007,CA_Module,external,mh_assessment,urgent,cancelled,other,2025-08-02 12:10:00,2025-08-03 02:37:00,,,,2025-08-06 08:57:00,CNS-03820,,Yolanda Green
REF-00369,CLI-0437,ORG-0007,ORG-0001,External_Portal,internal,detox_request,routine,completed,,2023-03-10 16:35:00,2023-03-12 04:32:00,2023-03-14 16:21:00,2023-03-19 05:04:00,2023-03-20 07:05:00,,CNS-01512,ENC-00758,James Johnson
REF-00370,CLI-0424,ORG-0005,ORG-0006,HIFIS_Referral,coordinated_access,shelter_bed_needed,routine,completed,,2025-11-18 18:40:00,2025-11-19 14:14:00,2025-11-20 03:42:00,2025-11-25 16:27:00,2025-12-15 07:56:00,,CNS-01748,ENC-00387,Laura Lee
REF-00371,CLI-0614,ORG-0004,ORG-0009,External_Portal,coordinated_access,food_security,routine,submitted,,2026-02-19 16:22:00,,,,,,CNS-00884,,Courtney Nichols
REF-00372,CLI-0429,ORG-0007,ORG-0005,HIFIS_Intake,external,shelter_bed_needed,routine,accepted,,2024-03-13 14:34:00,2024-03-14 21:08:00,2024-03-15 05:54:00,2024-03-18 23:18:00,,,CNS-04771,,Susan Powers
REF-00373,CLI-0676,ORG-0006,ORG-0008,HIFIS_Referral,external,housing_support,crisis,accepted,,2023-06-29 21:34:00,2023-06-30 18:44:00,2023-07-03 09:05:00,2023-07-08 10:25:00,,,CNS-00983,,Sarah Pittman
REF-00374,CLI-0456,ORG-0005,ORG-0004,HIFIS_Referral,external,case_management,routine,completed,,2024-03-14 19:10:00,2024-03-15 17:44:00,2024-03-16 02:37:00,2024-03-17 20:01:00,2024-03-28 18:52:00,,CNS-01542,ENC-00130,Catherine Davis
REF-00375,CLI-0288,ORG-0007,ORG-0003,HIFIS_Intake,coordinated_access,legal_assistance,routine,accepted,,2024-04-20 19:38:00,2024-04-21 18:39:00,2024-04-22 19:47:00,2024-04-24 02:53:00,,,CNS-04314,,David Stokes
REF-00376,CLI-0399,ORG-0001,ORG-0005,External_Portal,external,food_security,routine,accepted,,2025-12-03 13:21:00,2025-12-04 11:02:00,2025-12-06 21:19:00,2025-12-10 05:12:00,,,CNS-00572,,Catherine Frazier
REF-00377,CLI-0602,ORG-0001,ORG-0005,HIFIS_Intake,internal,legal_assistance,routine,accepted,,2024-07-19 10:42:00,2024-07-19 16:47:00,2024-07-22 03:57:00,2024-07-23 02:35:00,,,CNS-00864,,Brandon Kelly
REF-00378,CLI-0046,ORG-0004,ORG-0008,HIFIS_Intake,internal,legal_assistance,crisis,declined,out_of_catchment,2023-05-24 08:02:00,2023-05-25 05:11:00,2023-05-25 22:55:00,,,,CNS-01366,,Elizabeth French
REF-00379,CLI-0135,ORG-0009,ORG-0007,HIFIS_Referral,internal,legal_assistance,urgent,cancelled,client_withdrew,2023-01-03 14:32:00,2023-01-04 12:27:00,,,,2023-01-08 03:08:00,CNS-04990,,David Carter
REF-00380,CLI-0805,ORG-0008,ORG-0004,HIFIS_Referral,self_referral,shelter_bed_needed,routine,completed,,2023-03-05 16:51:00,2023-03-06 17:30:00,2023-03-09 10:04:00,2023-03-10 12:25:00,2023-04-04 05:24:00,,CNS-01152,ENC-00773,Julie Delacruz
REF-00381,CLI-0395,ORG-0002,ORG-0006,CA_Module,internal,mh_assessment,urgent,declined,out_of_catchment,2023-08-26 19:40:00,2023-08-27 21:40:00,2023-08-28 03:36:00,,,,CNS-00568,,Terry Jones
REF-00382,CLI-0688,ORG-0004,ORG-0008,HIFIS_Intake,external,housing_support,routine,accepted,,2025-10-05 07:34:00,2025-10-05 08:50:00,2025-10-07 04:19:00,2025-10-14 03:28:00,,,CNS-01402,,Kathryn Dillon
REF-00383,CLI-0725,ORG-0003,ORG-0007,HIFIS_Intake,internal,detox_request,crisis,submitted,,2023-07-27 09:09:00,,,,,,CNS-04508,,Edwin Brown
REF-00384,CLI-0077,ORG-0004,ORG-0006,External_Portal,coordinated_access,mh_assessment,routine,accepted,,2023-10-04 15:02:00,2023-10-06 12:58:00,2023-10-06 21:05:00,2023-10-09 07:48:00,,,CNS-04481,,Brenda Gonzalez
REF-00385,CLI-0483,ORG-0008,ORG-0006,External_Portal,coordinated_access,detox_request,routine,accepted,,2024-06-06 19:25:00,2024-06-07 03:10:00,2024-06-07 13:29:00,2024-06-09 15:29:00,,,CNS-04255,,Keith Knox
,CLI-0739,ORG-0001,ORG-0005,HIFIS_Referral,coordinated_access,mh_assessment,crisis,completed,,2025-05-29 09:10:00,2025-05-29 17:11:00,2025-05-30 10:16:00,2025-06-05 18:08:00,2025-06-25 10:34:00,,CNS-02574,ENC-00532,Eugene Baldwin
REF-00387,CLI-0556,ORG-0002,ORG-0003,HIFIS_Intake,internal,detox_request,routine,declined,consent_not_granted,2024-03-29 12:20:00,2024-03-30 13:12:00,2024-04-02 11:33:00,,,,CNS-02619,,Katherine Welch
REF-00388,CLI-0227,ORG-0002,ORG-0006,External_Portal,coordinated_access,shelter_bed_needed,routine,completed,,2025-05-31 10:54:00,2025-05-31 12:46:00,2025-06-02 18:35:00,2025-06-04 00:30:00,2025-06-30 00:52:00,,CNS-04723,ENC-00276,Mark Smith
REF-00389,CLI-0296,ORG-0006,ORG-0001,HIFIS_Referral,internal,case_management,routine,accepted,,2023-01-13 19:50:00,2023-01-14 15:02:00,2023-01-15 06:07:00,2023-01-21 14:39:00,,,CNS-00422,,Philip Jackson
REF-00390,CLI-0044,ORG-0009,ORG-0002,CA_Module,external,legal_assistance,routine,declined,out_of_catchment,2023-07-29 14:17:00,2023-07-30 19:47:00,2023-08-01 17:14:00,,,,CNS-02493,,Katherine Gallagher
REF-00391,CLI-0031,ORG-0007,ORG-0001,External_Portal,external,housing_support,urgent,accepted,,2025-10-24 11:44:00,2025-10-25 19:24:00,2025-10-27 08:12:00,2025-10-31 05:40:00,,,CNS-02884,,Lucas Schultz
REF-00392,CLI-0701,ORG-0009,ORG-0006,CA_Module,external,crisis_support,routine,accepted,,2024-06-12 15:05:00,2024-06-13 12:24:00,2024-06-14 08:56:00,2024-06-14 13:49:00,,,CNS-01013,,Vincent Reyes
REF-00393,CLI-0667,ORG-0008,ORG-0007,HIFIS_Referral,coordinated_access,legal_assistance,urgent,pending,,2025-12-28 19:48:00,2025-12-29 22:57:00,,,,,CNS-02339,,Curtis Watson
REF-00394,CLI-0200,ORG-0001,ORG-0003,CA_Module,external,shelter_bed_needed,urgent,accepted,,2024-08-08 19:07:00,2024-08-10 03:39:00,2024-08-11 20:43:00,2024-08-16 03:42:00,,,CNS-00284,,Frank Whitaker
REF-00395,CLI-0138,ORG-0007,ORG-0003,HIFIS_Referral,coordinated_access,food_security,routine,declined,consent_not_granted,2025-03-05 19:24:00,2025-03-06 05:15:00,2025-03-08 12:43:00,,,,CNS-00197,,Michael Sims
REF-00396,CLI-0612,ORG-0009,ORG-0003,External_Portal,external,detox_request,crisis,accepted,,2026-01-28 20:30:00,2026-01-30 17:24:00,2026-01-31 00:40:00,2026-02-01 11:16:00,,,CNS-01565,,Michael Cooper
REF-00397,CLI-0510,ORG-0008,ORG-0005,HIFIS_Intake,internal,housing_support,routine,submitted,,2024-02-27 11:20:00,,,,,,CNS-01575,,James Chapman
REF-00398,CLI-0349,ORG-0003,ORG-0007,HIFIS_Referral,external,mh_assessment,routine,completed,,2023-03-11 17:47:00,2023-03-13 05:57:00,2023-03-15 01:07:00,2023-03-21 21:30:00,2023-04-08 17:00:00,,CNS-00497,ENC-00702,Rodney Evans
REF-00399,CLI-0371,ORG-0001,ORG-0007,External_Portal,internal,housing_support,routine,completed,,2024-04-11 09:12:00,2024-04-11 17:49:00,2024-04-14 17:08:00,2024-04-17 19:57:00,2024-05-04 18:41:00,,CNS-03584,ENC-00770,Nicholas Carlson
REF-00400,CLI-0296,ORG-0003,ORG-0005,CA_Module,self_referral,housing_support,urgent,pending,,2023-09-11 09:56:00,2023-09-11 20:27:00,,,,,CNS-04774,,Stephen Cowan
REF-00401,CLI-0743,ORG-0002,ORG-0006,CA_Module,coordinated_access,housing_support,urgent,completed,,2023-06-03 07:51:00,2023-06-04 21:05:00,2023-06-07 16:22:00,2023-06-13 12:40:00,2023-06-23 16:38:00,,CNS-04922,ENC-00383,Steven Howard
REF-00402,CLI-0698,ORG-0008,ORG-0009,HIFIS_Intake,internal,housing_support,routine,accepted,,2024-09-14 11:06:00,2024-09-14 19:26:00,2024-09-17 06:44:00,2024-09-23 08:12:00,,,CNS-03883,,Travis Hull
REF-00403,CLI-0504,ORG-0009,ORG-0002,CA_Module,self_referral,case_management,urgent,accepted,,2023-03-29 19:09:00,2023-03-30 16:51:00,2023-03-31 16:03:00,2023-04-05 08:04:00,,,CNS-03339,,Darryl Acosta
REF-00404,CLI-0831,ORG-0004,ORG-0007,External_Portal,coordinated_access,detox_request,routine,accepted,,2025-05-04 16:32:00,2025-05-06 04:42:00,2025-05-07 01:19:00,2025-05-09 07:10:00,,,CNS-01550,,Nicholas Lawrence
REF-00405,CLI-0323,ORG-0005,ORG-0006,HIFIS_Referral,external,housing_support,routine,cancelled,duplicate_request,2024-10-21 10:04:00,2024-10-22 18:22:00,,,,2024-10-28 18:36:00,CNS-03350,,Jacob Santos
REF-00406,CLI-0258,ORG-0006,ORG-0007,CA_Module,external,crisis_support,urgent,pending,,2024-01-18 22:10:00,2024-01-18 23:09:00,,,,,CNS-00366,,Shawn Scott
REF-00407,CLI-0446,ORG-0007,ORG-0008,External_Portal,external,mh_assessment,routine,cancelled,client_withdrew,2025-10-11 21:05:00,2025-10-13 18:59:00,,,,2025-10-15 06:48:00,CNS-00647,,Amber Vang
REF-00408,CLI-0701,ORG-0004,ORG-0008,External_Portal,coordinated_access,mh_assessment,urgent,accepted,,2023-07-30 11:25:00,2023-07-30 20:40:00,2023-07-31 10:40:00,2023-07-31 20:34:00,,,CNS-01706,,Martha Smith
REF-00409,CLI-0264,ORG-0005,ORG-0004,HIFIS_Intake,external,case_management,urgent,submitted,,2023-06-17 16:22:00,,,,,,CNS-00376,,Jennifer James
REF-00410,CLI-0314,ORG-0006,ORG-0009,HIFIS_Intake,coordinated_access,food_security,crisis,accepted,,2024-03-13 22:06:00,2024-03-14 06:57:00,2024-03-16 09:25:00,2024-03-18 23:50:00,,,CNS-00445,,Kara Hernandez
REF-00411,CLI-0805,ORG-0008,ORG-0003,HIFIS_Intake,internal,crisis_support,urgent,declined,out_of_catchment,2025-08-15 07:48:00,2025-08-15 11:25:00,2025-08-16 16:32:00,,,,CNS-01152,,Lorraine Turner
REF-00412,CLI-0374,ORG-0009,ORG-0006,CA_Module,external,detox_request,urgent,completed,,2025-12-08 22:32:00,2025-12-10 02:34:00,2025-12-10 10:53:00,2025-12-11 23:06:00,2025-12-17 06:22:00,,CNS-02091,ENC-00211,Mary Nelson
REF-00413,CLI-0512,ORG-0005,ORG-0004,HIFIS_Intake,internal,detox_request,crisis,accepted,,2024-03-25 22:57:00,2024-03-26 19:08:00,2024-03-27 02:16:00,2024-03-29 12:17:00,,,CNS-04742,,Breanna Rivas
REF-00414,CLI-0191,ORG-0004,ORG-0007,HIFIS_Intake,coordinated_access,crisis_support,routine,accepted,,2025-06-18 21:13:00,2025-06-20 20:31:00,2025-06-21 13:34:00,2025-06-25 03:19:00,,,CNS-04085,,Nathan Wilson
REF-00415,CLI-0318,ORG-0008,ORG-0009,External_Portal,internal,crisis_support,routine,cancelled,no_longer_needed,2023-01-14 14:25:00,2023-01-15 17:11:00,,,,2023-01-20 09:56:00,CNS-03413,,Brian Gonzalez
REF-00416,CLI-0387,ORG-0003,ORG-0004,HIFIS_Intake,coordinated_access,case_management,routine,completed,,2023-11-13 12:50:00,2023-11-15 12:15:00,2023-11-16 06:35:00,2023-11-17 16:06:00,2023-12-14 03:44:00,,CNS-03395,ENC-00046,Dennis Mills
REF-00417,CLI-0551,ORG-0003,ORG-0009,HIFIS_Referral,self_referral,legal_assistance,routine,accepted,,2025-06-20 15:45:00,2025-06-21 06:57:00,2025-06-22 12:04:00,2025-06-24 18:30:00,,,CNS-03884,,Michael Phillips
REF-00418,CLI-0660,ORG-0007,ORG-0003,HIFIS_Referral,internal,food_security,routine,declined,client_ineligible,2025-04-03 19:02:00,2025-04-04 14:10:00,2025-04-06 15:16:00,,,,CNS-00960,,Jon Clark
REF-00419,CLI-0670,ORG-0005,ORG-0004,CA_Module,internal,shelter_bed_needed,routine,completed,,2026-02-25 16:55:00,2026-02-26 22:58:00,2026-02-28 23:57:00,2026-03-02 03:13:00,2026-03-09 04:26:00,,CNS-03138,ENC-00226,Erin Smith
REF-00420,CLI-0399,ORG-0004,ORG-0009,HIFIS_Referral,internal,case_management,routine,accepted,,2023-02-08 14:50:00,2023-02-09 17:01:00,2023-02-11 04:28:00,2023-02-17 05:25:00,,,CNS-03719,,Susan Conley
REF-00421,CLI-0745,ORG-0006,ORG-0007,External_Portal,internal,case_management,urgent,completed,,2024-06-12 14:31:00,2024-06-14 06:11:00,2024-06-15 10:07:00,2024-06-16 15:07:00,2024-06-26 03:56:00,,CNS-04602,ENC-00529,Brittany Davis
REF-00422,CLI-0345,ORG-0008,ORG-0003,External_Portal,internal,food_security,routine,accepted,,2025-11-30 22:23:00,2025-12-02 13:39:00,2025-12-03 19:16:00,2025-12-07 22:18:00,,,CNS-03370,,Misty Garcia
REF-00423,CLI-0092,ORG-0008,ORG-0005,External_Portal,coordinated_access,housing_support,routine,completed,,2024-12-09 07:35:00,2024-12-11 04:37:00,2024-12-12 22:16:00,2024-12-14 23:41:00,2025-01-03 16:55:00,,CNS-04995,ENC-00601,David Hinton
REF-00424,CLI-0206,ORG-0001,ORG-0009,HIFIS_Referral,external,detox_request,routine,completed,,2023-02-26 09:05:00,2023-02-27 00:52:00,2023-02-27 16:22:00,2023-03-03 12:09:00,2023-03-17 13:30:00,,CNS-04216,ENC-00445,John Garcia
REF-00425,CLI-0768,ORG-0004,ORG-0008,HIFIS_Referral,external,mh_assessment,routine,completed,,2023-01-27 19:06:00,2023-01-28 21:50:00,2023-01-30 08:58:00,2023-02-04 15:09:00,2023-03-04 05:37:00,,CNS-02917,ENC-00277,Andrew Roberts
REF-00426,CLI-0351,ORG-0008,ORG-0004,External_Portal,internal,shelter_bed_needed,crisis,accepted,,2025-02-20 19:29:00,2025-02-22 17:28:00,2025-02-24 02:01:00,2025-02-28 12:13:00,,,CNS-01329,,Emily Rodgers
REF-00427,CLI-0599,ORG-0007,ORG-0002,HIFIS_Intake,coordinated_access,shelter_bed_needed,routine,submitted,,2024-02-01 20:19:00,,,,,,CNS-04839,,Peter Williams
REF-00428,CLI-0373,ORG-0009,ORG-0007,HIFIS_Intake,coordinated_access,crisis_support,routine,accepted,,2025-08-18 18:23:00,2025-08-20 17:26:00,2025-08-23 07:02:00,2025-08-25 12:54:00,,,CNS-03564,,Mary Jackson
REF-00429,CLI-0479,ORG-0001,ORG-0003,External_Portal,internal,case_management,routine,pending,,2025-08-13 13:40:00,2025-08-14 02:39:00,,,,,CNS-02603,,Jeffrey Howell
REF-00430,CLI-0521,ORG-0006,ORG-0008,External_Portal,internal,legal_assistance,urgent,accepted,,2026-02-01 09:02:00,2026-02-02 21:17:00,2026-02-04 21:07:00,2026-02-11 18:48:00,,,CNS-00752,,Anna Briggs
REF-00431,CLI-0513,ORG-0007,ORG-0009,External_Portal,external,crisis_support,urgent,completed,,2025-04-21 22:03:00,2025-04-22 10:02:00,2025-04-24 15:16:00,2025-04-26 22:35:00,2025-05-03 19:50:00,,CNS-04320,ENC-00462,James Rivers
REF-00432,CLI-0674,ORG-0007,ORG-0006,CA_Module,self_referral,mh_assessment,urgent,accepted,,2025-11-27 19:24:00,2025-11-29 14:09:00,2025-12-01 02:33:00,2025-12-07 18:20:00,,,CNS-04977,,James Jefferson
REF-00433,CLI-0358,ORG-0006,ORG-0004,External_Portal,external,shelter_bed_needed,routine,accepted,,2023-03-15 11:16:00,2023-03-15 13:22:00,2023-03-17 16:08:00,2023-03-20 10:32:00,,,CNS-02582,,Mariah Robles
REF-00434,CLI-0573,ORG-0005,ORG-0008,HIFIS_Referral,coordinated_access,crisis_support,routine,accepted,,2024-06-13 07:15:00,2024-06-14 13:51:00,2024-06-16 14:33:00,2024-06-19 19:24:00,,,CNS-03662,,Michael Brown
REF-00435,CLI-0538,ORG-0001,ORG-0007,HIFIS_Intake,coordinated_access,mh_assessment,routine,pending,,2025-12-28 19:37:00,2025-12-29 08:59:00,,,,,CNS-02495,,Caitlin Perry
REF-00436,CLI-0254,ORG-0007,ORG-0008,External_Portal,internal,food_security,urgent,accepted,,2023-03-29 15:51:00,2023-03-29 18:20:00,2023-04-01 12:08:00,2023-04-04 01:05:00,,,CNS-00358,,Rebekah Gregory
REF-00437,CLI-0090,ORG-0006,ORG-0001,HIFIS_Referral,coordinated_access,detox_request,routine,cancelled,client_withdrew,2023-12-28 15:53:00,2023-12-28 18:23:00,,,,2024-01-01 08:41:00,CNS-04971,,James Howard
REF-00438,CLI-0418,ORG-0006,ORG-0004,External_Portal,internal,case_management,routine,completed,,2026-04-05 13:57:00,2026-04-06 10:20:00,2026-04-08 17:12:00,2026-04-14 01:17:00,2026-04-26 21:21:00,,CNS-00603,ENC-00357,Michael Roberson
REF-00439,CLI-0443,ORG-0001,ORG-0005,CA_Module,coordinated_access,mh_assessment,urgent,pending,,2024-06-25 11:50:00,2024-06-25 15:59:00,,,,,CNS-03405,,Bianca Knapp
REF-00440,CLI-0055,ORG-0002,ORG-0001,CA_Module,self_referral,food_security,routine,pending,,2025-12-28 17:07:00,2025-12-29 20:21:00,,,,,CNS-02199,,Jason Williams
REF-00441,CLI-0607,ORG-0008,ORG-0009,CA_Module,internal,legal_assistance,routine,accepted,,2025-11-27 14:55:00,2025-11-27 16:53:00,2025-11-30 04:11:00,2025-12-01 04:29:00,,,CNS-00872,,Ernest Bush
REF-00442,CLI-0458,ORG-0006,ORG-0005,HIFIS_Referral,coordinated_access,crisis_support,routine,cancelled,other,2024-12-05 12:26:00,2024-12-05 15:05:00,,,,2024-12-07 18:17:00,CNS-02167,,Patricia Ray
REF-00443,CLI-0343,ORG-0007,ORG-0009,HIFIS_Intake,internal,case_management,routine,submitted,,2026-01-14 10:10:00,,,,,,CNS-00485,,Vanessa Santiago
REF-00444,CLI-0098,ORG-0004,ORG-0002,HIFIS_Intake,self_referral,housing_support,routine,pending,,2024-06-03 16:43:00,2024-06-04 00:12:00,,,,,CNS-01634,,Joseph Haynes
REF-00445,CLI-0511,ORG-0007,ORG-0009,HIFIS_Referral,coordinated_access,case_management,crisis,submitted,,2025-10-31 07:31:00,,,,,,CNS-04857,,Matthew Wright
REF-00446,CLI-0657,ORG-0006,ORG-0002,CA_Module,external,food_security,urgent,completed,,2024-07-01 08:29:00,2024-07-02 21:00:00,2024-07-04 01:59:00,2024-07-10 05:21:00,2024-08-08 15:23:00,,CNS-03575,ENC-00345,Michael Cruz
REF-00447,CLI-0525,ORG-0004,ORG-0001,CA_Module,coordinated_access,shelter_bed_needed,routine,pending,,2024-12-20 20:59:00,2024-12-21 19:54:00,,,,,CNS-01378,,Kristin Huerta
REF-00448,CLI-0299,ORG-0005,ORG-0003,CA_Module,internal,mh_assessment,routine,accepted,,2023-01-21 21:35:00,2023-01-23 08:37:00,2023-01-24 19:02:00,2023-01-29 06:01:00,,,CNS-03161,,Mason Moore
REF-00449,CLI-0439,ORG-0008,ORG-0006,HIFIS_Intake,self_referral,shelter_bed_needed,routine,cancelled,client_withdrew,2026-02-02 17:47:00,2026-02-04 10:23:00,,,,2026-02-06 21:45:00,CNS-04008,,Sarah Booth
REF-00450,CLI-0473,ORG-0006,ORG-0008,CA_Module,internal,shelter_bed_needed,urgent,submitted,,2024-12-01 08:07:00,,,,,,CNS-02501,,John Allen
REF-00451,CLI-0134,ORG-0007,ORG-0008,External_Portal,external,mh_assessment,routine,pending,,2025-03-29 07:15:00,2025-03-29 09:45:00,,,,,CNS-00192,,Amber Walker
REF-00452,CLI-0823,ORG-0006,ORG-0005,CA_Module,internal,legal_assistance,urgent,completed,,2024-01-04 13:59:00,2024-01-05 01:38:00,2024-01-05 06:08:00,2024-01-06 14:42:00,2024-01-13 07:08:00,,CNS-02618,ENC-00056,Jennifer Young
REF-00453,CLI-0005,ORG-0001,ORG-0006,External_Portal,self_referral,detox_request,routine,pending,,2025-12-24 08:48:00,2025-12-26 08:35:00,,,,,CNS-04665,,Robert West
REF-00454,CLI-0828,ORG-0001,ORG-0006,CA_Module,coordinated_access,housing_support,routine,accepted,,2023-03-08 08:58:00,2023-03-09 09:07:00,2023-03-11 02:42:00,2023-03-17 04:06:00,,,CNS-01532,,Jillian Wilson
REF-00455,CLI-0529,ORG-0006,ORG-0009,HIFIS_Referral,external,mh_assessment,routine,completed,,2023-11-04 17:40:00,2023-11-06 16:34:00,2023-11-08 14:16:00,2023-11-11 07:24:00,2023-12-05 07:13:00,,CNS-01558,ENC-00535,Matthew Garcia MD
REF-00456,CLI-0549,ORG-0003,ORG-0009,HIFIS_Intake,coordinated_access,legal_assistance,urgent,pending,,2023-09-27 10:32:00,2023-09-28 10:28:00,,,,,CNS-04641,,April Davis
REF-00457,CLI-0663,ORG-0008,ORG-0007,HIFIS_Referral,external,legal_assistance,urgent,completed,,2023-06-12 17:37:00,2023-06-12 20:55:00,2023-06-14 07:11:00,2023-06-14 22:19:00,2023-07-08 07:58:00,,CNS-01952,ENC-00012,Lisa Torres
REF-00458,CLI-0311,ORG-0005,ORG-0009,HIFIS_Referral,coordinated_access,legal_assistance,urgent,accepted,,2024-11-24 16:32:00,2024-11-26 06:52:00,2024-11-27 22:19:00,2024-12-04 14:36:00,,,CNS-03074,,Christine Powers
REF-00459,CLI-0755,ORG-0001,ORG-0004,CA_Module,external,legal_assistance,routine,declined,other,2024-08-17 17:01:00,2024-08-18 23:48:00,2024-08-21 09:11:00,,,,CNS-02944,,Heidi Brown
REF-00460,CLI-0616,ORG-0004,ORG-0007,CA_Module,external,crisis_support,routine,completed,,2025-11-05 11:42:00,2025-11-05 22:36:00,2025-11-08 12:34:00,2025-11-13 12:50:00,2025-11-28 13:59:00,,CNS-04177,ENC-00765,Jesse Castro
REF-00461,CLI-0643,ORG-0008,ORG-0009,HIFIS_Intake,coordinated_access,housing_support,routine,accepted,,2024-01-04 10:08:00,2024-01-05 01:26:00,2024-01-08 00:39:00,2024-01-13 03:18:00,,,CNS-02596,,Kara Sandoval
REF-00462,CLI-0495,ORG-0008,ORG-0001,CA_Module,external,case_management,routine,submitted,,2025-01-15 16:35:00,,,,,,CNS-01904,,Ashley Malone
REF-00463,CLI-0473,ORG-0005,ORG-0002,CA_Module,external,housing_support,routine,accepted,,2026-02-28 20:42:00,2026-03-02 06:33:00,2026-03-02 23:34:00,2026-03-04 18:07:00,,,CNS-02501,,Glenn Gallegos
REF-00464,CLI-0352,ORG-0001,ORG-0004,External_Portal,external,housing_support,routine,completed,,2023-02-12 10:50:00,2023-02-12 21:54:00,2023-02-13 19:47:00,2023-02-19 10:18:00,2023-02-26 04:26:00,,CNS-04072,ENC-00577,Dorothy Boyd
REF-00465,CLI-0825,ORG-0002,ORG-0006,CA_Module,self_referral,legal_assistance,crisis,completed,,2024-02-18 22:58:00,2024-02-20 18:57:00,2024-02-21 02:41:00,2024-02-21 18:26:00,2024-03-08 05:41:00,,CNS-03951,ENC-00569,Amber Martin
REF-00466,CLI-0570,ORG-0004,ORG-0006,HIFIS_Referral,external,legal_assistance,urgent,accepted,,2024-03-15 22:44:00,2024-03-17 03:32:00,2024-03-19 13:09:00,2024-03-25 08:38:00,,,CNS-04400,,Mitchell Griffith
REF-00467,CLI-0777,ORG-0001,ORG-0006,External_Portal,internal,legal_assistance,urgent,completed,,2023-07-07 20:48:00,2023-07-08 00:46:00,2023-07-09 17:52:00,2023-07-12 01:13:00,2023-07-15 17:00:00,,CNS-04087,ENC-00398,Levi Lopez
REF-00468,CLI-0697,ORG-0008,ORG-0006,HIFIS_Intake,coordinated_access,case_management,routine,completed,,2026-03-31 14:14:00,2026-04-01 17:25:00,2026-04-03 22:48:00,2026-04-04 11:55:00,2026-05-02 13:49:00,,CNS-01302,ENC-00346,Jenna Bryant
REF-00469,CLI-0037,ORG-0009,ORG-0006,HIFIS_Referral,internal,legal_assistance,routine,declined,other,2023-06-30 18:50:00,2023-07-02 09:00:00,2023-07-03 12:53:00,,,,CNS-04655,,Michelle Rodriguez
REF-00470,CLI-0210,ORG-0003,ORG-0001,HIFIS_Intake,coordinated_access,case_management,routine,pending,,2023-03-09 13:43:00,2023-03-11 12:29:00,,,,,CNS-03870,,Timothy Monroe
REF-00471,CLI-0249,ORG-0008,ORG-0001,HIFIS_Referral,external,housing_support,routine,pending,,2024-04-28 21:33:00,2024-04-29 09:37:00,,,,,CNS-04803,,Patricia Hayes
REF-00472,CLI-0541,ORG-0005,ORG-0006,CA_Module,external,mh_assessment,routine,completed,,2025-06-04 15:56:00,2025-06-05 01:39:00,2025-06-05 03:43:00,2025-06-11 08:40:00,2025-06-21 23:42:00,,CNS-01889,ENC-00440,Tina Taylor
